frame,time_seconds,mean_abs_difference,changed_fraction_ge_12
12586,209.75,0.000486,0.0
12587,209.766667,0.001181,0.0
12588,209.783333,0.000139,0.0
12589,209.8,0.0,0.0
12590,209.816667,0.0,0.0
12591,209.833333,0.0,0.0
12592,209.85,0.0,0.0
12593,209.866667,0.0,0.0
12594,209.883333,0.0,0.0
12595,209.9,0.0,0.0
12596,209.916667,0.0,0.0
12597,209.933333,0.0,0.0
12598,209.95,0.0,0.0
12599,209.966667,0.0,0.0
12600,209.983333,0.0,0.0
12601,210.0,0.010833,0.0
12602,210.016667,0.004028,0.0
12603,210.033333,0.003819,0.0
12604,210.05,0.000139,0.0
12605,210.066667,0.0,0.0
12606,210.083333,0.000208,0.0
12607,210.1,0.003819,0.0
12608,210.116667,0.003542,6.9e-05
12609,210.133333,0.005556,0.000139
12610,210.15,0.000278,0.0
12611,210.166667,0.000417,0.0
12612,210.183333,0.0,0.0
12613,210.2,0.006181,0.000208
12614,210.216667,0.001875,0.0
12615,210.233333,0.002708,0.0
12616,210.25,0.0025,0.0
12617,210.266667,0.002153,0.0
12618,210.283333,0.001806,0.0
12619,210.3,0.003611,6.9e-05
12620,210.316667,0.000972,0.0
12621,210.333333,0.005,0.000139
12622,210.35,0.0,0.0
12623,210.366667,0.003472,6.9e-05
12624,210.383333,0.002569,6.9e-05
12625,210.4,0.000764,0.0
12626,210.416667,0.000556,0.0
12627,210.433333,0.000139,0.0
12628,210.45,0.0,0.0
12629,210.466667,0.005417,6.9e-05
12630,210.483333,0.001806,0.0
12631,210.5,0.003194,0.0
12632,210.516667,0.0,0.0
12633,210.533333,0.003264,0.0
12634,210.55,0.000347,0.0
12635,210.566667,0.001597,0.0
12636,210.583333,0.003333,6.9e-05
12637,210.6,0.002083,0.0
12638,210.616667,0.001528,0.0
12639,210.633333,0.002153,0.0
12640,210.65,6.9e-05,0.0
12641,210.666667,0.001458,0.0
12642,210.683333,0.0,0.0
12643,210.7,0.000208,0.0
12644,210.716667,0.0,0.0
12645,210.733333,0.002222,0.0
12646,210.75,0.000208,0.0
12647,210.766667,0.000347,0.0
12648,210.783333,0.000208,0.0
12649,210.8,0.0,0.0
12650,210.816667,0.0,0.0
12651,210.833333,0.0,0.0
12652,210.85,0.0,0.0
12653,210.866667,0.0,0.0
12654,210.883333,0.0,0.0
12655,210.9,0.0,0.0
12656,210.916667,0.0,0.0
12657,210.933333,0.004167,0.000139
12658,210.95,0.0,0.0
12659,210.966667,0.002847,6.9e-05
12660,210.983333,0.005,0.000139
12661,211.0,0.007083,0.000139
12662,211.016667,0.009514,0.000208
12663,211.033333,0.005764,0.000139
12664,211.05,0.005833,0.000139
12665,211.066667,0.005625,0.000139
12666,211.083333,0.006458,0.000208
12667,211.1,0.001736,0.0
12668,211.116667,0.006458,0.000139
12669,211.133333,0.003611,0.000139
12670,211.15,0.003056,0.000139
12671,211.166667,6.9e-05,0.0
12672,211.183333,0.000139,0.0
12673,211.2,0.056528,0.000417
12674,211.216667,0.041458,6.9e-05
12675,211.233333,0.016875,6.9e-05
12676,211.25,0.011875,0.0
12677,211.266667,0.009097,0.0
12678,211.283333,0.007639,0.0
12679,211.3,0.020069,0.000347
12680,211.316667,0.009861,0.000208
12681,211.333333,0.003194,6.9e-05
12682,211.35,0.000417,0.0
12683,211.366667,0.000764,0.0
12684,211.383333,0.005,0.000208
12685,211.4,0.0,0.0
12686,211.416667,0.0,0.0
12687,211.433333,0.0,0.0
12688,211.45,6.9e-05,0.0
12689,211.466667,0.0,0.0
12690,211.483333,6.9e-05,0.0
12691,211.5,0.0,0.0
12692,211.516667,0.000278,0.0
12693,211.533333,0.001181,0.0
12694,211.55,0.003403,0.0
12695,211.566667,0.000139,0.0
12696,211.583333,6.9e-05,0.0
12697,211.6,0.0,0.0
12698,211.616667,0.000208,0.0
12699,211.633333,0.002361,0.0
12700,211.65,0.001042,0.0
12701,211.666667,0.001319,0.0
12702,211.683333,0.001667,0.0
12703,211.7,0.003056,0.000139
12704,211.716667,0.001528,0.0
12705,211.733333,0.006458,0.000139
12706,211.75,0.005208,0.000208
12707,211.766667,0.003264,6.9e-05
12708,211.783333,0.002639,0.000139
12709,211.8,0.001944,0.0
12710,211.816667,0.001944,0.0
12711,211.833333,0.0,0.0
12712,211.85,0.0,0.0
12713,211.866667,0.0,0.0
12714,211.883333,0.0,0.0
12715,211.9,0.0,0.0
12716,211.916667,0.000139,0.0
12717,211.933333,0.0,0.0
12718,211.95,0.0,0.0
12719,211.966667,0.0,0.0
12720,211.983333,0.002083,0.0
12721,212.0,0.005208,0.0
12722,212.016667,0.001597,0.0
12723,212.033333,0.003958,0.000139
12724,212.05,6.9e-05,0.0
12725,212.066667,0.0,0.0
12726,212.083333,0.0,0.0
12727,212.1,0.0,0.0
12728,212.116667,0.0,0.0
12729,212.133333,0.0,0.0
12730,212.15,0.0,0.0
12731,212.166667,0.0,0.0
12732,212.183333,0.0,0.0
12733,212.2,0.0,0.0
12734,212.216667,0.0,0.0
12735,212.233333,0.0,0.0
12736,212.25,0.0,0.0
12737,212.266667,0.0,0.0
12738,212.283333,0.0,0.0
12739,212.3,0.0,0.0
12740,212.316667,0.0,0.0
12741,212.333333,0.0,0.0
12742,212.35,0.0,0.0
12743,212.366667,0.0,0.0
12744,212.383333,0.0,0.0
12745,212.4,0.0,0.0
12746,212.416667,0.0,0.0
12747,212.433333,0.0,0.0
12748,212.45,0.0,0.0
12749,212.466667,0.0,0.0
12750,212.483333,0.000208,0.0
12751,212.5,0.017361,0.0
12752,212.516667,0.16,0.008056
12753,212.533333,0.381319,0.010208
12754,212.55,0.507847,0.013958
12755,212.566667,0.568681,0.026111
12756,212.583333,0.521806,0.02375
12757,212.6,0.479097,0.021181
12758,212.616667,0.97,0.025208
12759,212.633333,0.002986,0.0
12760,212.65,0.463889,0.021597
12761,212.666667,6.9e-05,0.0
12762,212.683333,70.485,0.561389
12763,212.7,0.674653,0.029028
12764,212.716667,0.002361,0.0
12765,212.733333,0.736319,0.014653
12766,212.75,0.013056,0.0
12767,212.766667,0.224861,0.006944
12768,212.783333,0.003611,0.0
12769,212.8,0.001458,0.0
12770,212.816667,0.007014,0.0
12771,212.833333,0.005764,0.0
12772,212.85,0.047292,0.000486
12773,212.866667,0.004514,0.0
12774,212.883333,0.015972,0.000417
12775,212.9,0.013403,0.000347
12776,212.916667,0.017917,0.000486
12777,212.933333,0.00875,0.000278
12778,212.95,8.203403,0.059375
12779,212.966667,0.003264,0.0
12780,212.983333,0.002708,0.0
12781,213.0,0.048681,0.000417
12782,213.016667,0.175139,0.000625
12783,213.033333,0.026181,0.000486
12784,213.05,0.030903,0.0
12785,213.066667,0.036111,0.000417
12786,213.083333,0.028819,0.000417
12787,213.1,0.033125,0.000417
12788,213.116667,0.031458,0.000556
12789,213.133333,0.029514,0.000556
12790,213.15,0.023125,0.000347
12791,213.166667,0.02,0.000486
12792,213.183333,0.024653,0.000556
12793,213.2,0.021597,0.000347
12794,213.216667,0.016111,0.000278
12795,213.233333,0.007431,0.000347
12796,213.25,0.003472,0.000139
12797,213.266667,0.008125,0.000208
12798,213.283333,0.000139,0.0
12799,213.3,0.000208,0.0
12800,213.316667,0.000556,0.0
12801,213.333333,0.000694,0.0
12802,213.35,0.001944,0.0
12803,213.366667,0.013958,0.0
12804,213.383333,0.016458,0.0
12805,213.4,0.017639,0.0
12806,213.416667,0.020417,0.0
12807,213.433333,0.0225,0.000278
12808,213.45,0.015208,0.000278
12809,213.466667,0.017431,0.0
12810,213.483333,0.030208,0.000208
12811,213.5,0.006458,0.0
12812,213.516667,0.018611,0.000208
12813,213.533333,0.011806,0.0
12814,213.55,0.007153,0.000139
12815,213.566667,0.001111,0.0
12816,213.583333,0.003403,6.9e-05
12817,213.6,0.000764,0.0
12818,213.616667,0.0,0.0
12819,213.633333,6.9e-05,0.0
12820,213.65,0.000417,0.0
12821,213.666667,0.000278,0.0
12822,213.683333,0.0,0.0
12823,213.7,6.9e-05,0.0
12824,213.716667,0.000139,0.0
12825,213.733333,0.001944,0.0
12826,213.75,0.000208,0.0
12827,213.766667,0.0,0.0
12828,213.783333,6.9e-05,0.0
12829,213.8,0.0,0.0
12830,213.816667,0.000833,0.0
12831,213.833333,0.000486,0.0
12832,213.85,6.9e-05,0.0
12833,213.866667,0.000139,0.0
12834,213.883333,0.000833,0.0
12835,213.9,0.000764,0.0
12836,213.916667,0.059792,0.001806
12837,213.933333,0.040903,0.00125
12838,213.95,0.036458,0.001319
12839,213.966667,0.048681,0.000972
12840,213.983333,0.046319,0.001042
12841,214.0,0.084653,0.000833
12842,214.016667,0.025208,0.000903
12843,214.033333,0.024097,0.000764
12844,214.05,0.150625,0.000417
12845,214.066667,0.060556,0.000278
12846,214.083333,0.151806,0.000625
12847,214.1,0.145347,0.000278
12848,214.116667,0.171319,0.000208
12849,214.133333,0.022083,0.000278
12850,214.15,0.019028,0.000208
12851,214.166667,0.013264,0.0
12852,214.183333,0.000972,0.0
12853,214.2,0.006736,0.000347
12854,214.216667,0.007708,0.000278
12855,214.233333,0.008472,0.000208
12856,214.25,0.009722,0.000278
12857,214.266667,0.009583,0.000278
12858,214.283333,0.008889,0.000278
12859,214.3,0.009583,0.000347
12860,214.316667,0.009931,0.000417
12861,214.333333,0.002083,0.0
12862,214.35,0.002431,0.0
12863,214.366667,0.0025,0.0
12864,214.383333,0.885139,0.019028
12865,214.4,0.786944,0.018056
12866,214.416667,1.294375,0.038056
12867,214.433333,1.580764,0.045278
12868,214.45,1.539861,0.035556
12869,214.466667,1.70375,0.046111
12870,214.483333,1.651042,0.045417
12871,214.5,1.492292,0.033542
12872,214.516667,1.529375,0.043958
12873,214.533333,1.376597,0.037361
12874,214.55,1.353819,0.03375
12875,214.566667,1.372083,0.0375
12876,214.583333,1.223681,0.025833
12877,214.6,1.257292,0.036875
12878,214.616667,1.314653,0.031319
12879,214.633333,1.888889,0.036736
12880,214.65,1.626181,0.027292
12881,214.666667,1.507708,0.029583
12882,214.683333,1.893472,0.034792
12883,214.7,1.597639,0.034236
12884,214.716667,1.538125,0.03375
12885,214.733333,1.356736,0.028472
12886,214.75,1.179792,0.029653
12887,214.766667,1.3475,0.030694
12888,214.783333,0.992917,0.024514
12889,214.8,0.974583,0.021875
12890,214.816667,0.971875,0.027361
12891,214.833333,0.751944,0.018611
12892,214.85,0.751458,0.018403
12893,214.866667,0.730764,0.02375
12894,214.883333,0.491458,0.009792
12895,214.9,0.771528,0.018819
12896,214.916667,0.509653,0.005
12897,214.933333,0.491389,0.004444
12898,214.95,0.308472,6.9e-05
12899,214.966667,0.026042,0.0
12900,214.983333,0.823958,0.019097
12901,215.0,0.324722,0.000208
12902,215.016667,0.3,0.000278
12903,215.033333,0.329444,0.000278
12904,215.05,0.263819,0.0
12905,215.066667,0.079236,0.0
12906,215.083333,0.221597,0.000486
12907,215.1,0.284097,0.0
12908,215.116667,0.300903,0.000139
12909,215.133333,0.243125,0.0
12910,215.15,0.042778,0.0
12911,215.166667,0.071944,0.0
12912,215.183333,0.244722,0.000208
12913,215.2,0.259514,0.0
12914,215.216667,0.053194,0.0
12915,215.233333,0.059028,0.0
12916,215.25,0.262431,0.0
12917,215.266667,0.003333,0.0
12918,215.283333,0.003333,0.0
12919,215.3,0.003194,0.0
12920,215.316667,0.003056,0.0
12921,215.333333,0.273125,0.0
12922,215.35,0.040694,0.0
12923,215.366667,0.013403,0.0
12924,215.383333,0.012292,0.0
12925,215.4,0.001667,0.0
12926,215.416667,0.000556,0.0
12927,215.433333,0.000694,0.0
12928,215.45,0.001528,0.0
12929,215.466667,0.001181,0.0
12930,215.483333,0.017778,0.0
12931,215.5,0.048819,0.0
12932,215.516667,0.260833,0.0
12933,215.533333,0.000139,0.0
12934,215.55,0.0,0.0
12935,215.566667,0.000764,0.0
12936,215.583333,0.001389,0.0
12937,215.6,0.0,0.0
12938,215.616667,0.000625,0.0
12939,215.633333,0.000694,0.0
12940,215.65,0.002639,0.0
12941,215.666667,0.0,0.0
12942,215.683333,0.005833,0.000208
12943,215.7,0.005139,0.000139
12944,215.716667,0.005,6.9e-05
12945,215.733333,0.004097,6.9e-05
12946,215.75,0.006458,6.9e-05
12947,215.766667,0.001181,0.0
12948,215.783333,0.001597,0.0
12949,215.8,0.001458,0.0
12950,215.816667,0.0,0.0
12951,215.833333,0.002431,0.0
12952,215.85,0.001528,0.0
12953,215.866667,0.0,0.0
12954,215.883333,0.0,0.0
12955,215.9,0.001528,0.0
12956,215.916667,0.0,0.0
12957,215.933333,0.007014,0.000208
12958,215.95,0.011042,0.000347
12959,215.966667,0.007847,0.000208
12960,215.983333,0.011181,0.000347
12961,216.0,0.055694,0.000347
12962,216.016667,0.0075,0.000208
12963,216.033333,0.005,0.000208
12964,216.05,0.003819,0.000139
12965,216.066667,0.000625,0.0
12966,216.083333,0.000972,0.0
12967,216.1,0.0,0.0
12968,216.116667,0.000278,0.0
12969,216.133333,2.426597,0.047014
12970,216.15,2.224514,0.049583
12971,216.166667,1.690833,0.039792
12972,216.183333,3.24,0.068194
12973,216.2,0.010625,0.000208
12974,216.216667,4.334444,0.084722
12975,216.233333,0.016806,0.000139
12976,216.25,2.725833,0.061042
12977,216.266667,2.931458,0.060764
12978,216.283333,2.379931,0.054028
12979,216.3,1.379931,0.028333
12980,216.316667,1.416597,0.033125
12981,216.333333,1.100903,0.020833
12982,216.35,1.101319,0.023056
12983,216.366667,0.987153,0.018958
12984,216.383333,0.847986,0.014583
12985,216.4,0.782153,0.010139
12986,216.416667,0.728264,0.009097
12987,216.433333,0.749653,0.013958
12988,216.45,0.684306,0.006736
12989,216.466667,0.010417,0.000278
12990,216.483333,0.001944,0.0
12991,216.5,0.910764,0.019722
12992,216.516667,0.004861,0.0
12993,216.533333,0.008889,6.9e-05
12994,216.55,1.098403,0.018472
12995,216.566667,0.284097,0.002292
12996,216.583333,0.380347,0.002431
12997,216.6,0.319583,0.001736
12998,216.616667,0.193958,0.001042
12999,216.633333,0.305278,0.001736
13000,216.65,0.185278,0.000903
13001,216.666667,0.012639,0.0
13002,216.683333,0.394097,0.002222
13003,216.7,0.214028,0.001181
13004,216.716667,0.120139,6.9e-05
13005,216.733333,0.199931,0.001181
13006,216.75,0.096111,6.9e-05
13007,216.766667,0.099792,0.0
13008,216.783333,0.115069,0.000278
13009,216.8,0.124861,6.9e-05
13010,216.816667,0.111458,6.9e-05
13011,216.833333,0.105903,0.000139
13012,216.85,0.022431,0.0
13013,216.866667,0.112778,0.000208
13014,216.883333,0.114306,0.000208
13015,216.9,0.019375,0.000139
13016,216.916667,0.102917,0.000139
13017,216.933333,0.021111,0.000139
13018,216.95,0.100625,0.000139
13019,216.966667,0.024653,0.000139
13020,216.983333,0.100208,0.0
13021,217.0,0.033125,0.0
13022,217.016667,0.002639,0.0
13023,217.033333,0.003056,0.0
13024,217.05,0.016042,0.0
13025,217.066667,0.110694,0.0
13026,217.083333,0.007917,0.0
13027,217.1,0.010486,0.0
13028,217.116667,0.003542,0.0
13029,217.133333,0.008194,0.000139
13030,217.15,0.005486,0.0
13031,217.166667,0.002292,0.0
13032,217.183333,0.128542,0.000278
13033,217.2,0.019653,0.000208
13034,217.216667,0.019722,0.000278
13035,217.233333,0.017431,0.000139
13036,217.25,0.114167,0.000208
13037,217.266667,0.00375,0.0
13038,217.283333,0.003056,0.0
13039,217.3,0.002361,0.0
13040,217.316667,0.00125,0.0
13041,217.333333,0.001597,0.0
13042,217.35,0.002014,0.0
13043,217.366667,0.005208,0.000139
13044,217.383333,0.003611,0.0
13045,217.4,0.004375,6.9e-05
13046,217.416667,0.003958,0.0
13047,217.433333,0.003194,0.0
13048,217.45,0.001042,0.0
13049,217.466667,0.000764,0.0
13050,217.483333,0.000764,0.0
13051,217.5,0.001806,0.0
13052,217.516667,0.000556,0.0
13053,217.533333,0.000278,0.0
13054,217.55,0.0,0.0
13055,217.566667,0.0,0.0
13056,217.583333,0.0,0.0
13057,217.6,0.000208,0.0
13058,217.616667,0.000347,0.0
13059,217.633333,0.000139,0.0
13060,217.65,0.000139,0.0
13061,217.666667,0.000347,0.0
13062,217.683333,0.000278,0.0
13063,217.7,0.000208,0.0
13064,217.716667,0.000139,0.0
13065,217.733333,6.9e-05,0.0
13066,217.75,0.000208,0.0
13067,217.766667,0.000208,0.0
13068,217.783333,0.0025,0.000139
13069,217.8,0.0,0.0
13070,217.816667,0.000208,0.0
13071,217.833333,6.9e-05,0.0
13072,217.85,0.000278,0.0
13073,217.866667,0.001111,0.0
13074,217.883333,0.002847,0.0
13075,217.9,2.034653,0.062639
13076,217.916667,2.106944,0.061042
13077,217.933333,2.189931,0.067569
13078,217.95,2.297292,0.072431
13079,217.966667,2.131458,0.072222
13080,217.983333,2.203819,0.069236
13081,218.0,2.335139,0.077292
13082,218.016667,2.238611,0.07375
13083,218.033333,2.883889,0.104722
13084,218.05,2.779514,0.104514
13085,218.066667,4.697917,0.112917
13086,218.083333,5.001528,0.123264
13087,218.1,5.348889,0.127083
13088,218.116667,5.453472,0.126597
13089,218.133333,5.695417,0.132639
13090,218.15,5.610972,0.132361
13091,218.166667,0.134861,0.0
13092,218.183333,9.566597,0.196667
13093,218.2,6.047708,0.125347
13094,218.216667,6.879028,0.145972
13095,218.233333,6.276944,0.134583
13096,218.25,6.609375,0.14125
13097,218.266667,7.045139,0.147431
13098,218.283333,7.364097,0.162708
13099,218.3,6.985556,0.159236
13100,218.316667,7.070069,0.159167
13101,218.333333,7.109653,0.161181
13102,218.35,7.430903,0.169167
13103,218.366667,0.069444,0.0
13104,218.383333,12.249375,0.252778
13105,218.4,7.150972,0.161111
13106,218.416667,6.807986,0.151458
13107,218.433333,6.792569,0.155208
13108,218.45,6.378194,0.145139
13109,218.466667,6.057847,0.136181
13110,218.483333,6.382014,0.141389
13111,218.5,5.930417,0.133472
13112,218.516667,5.415556,0.124861
13113,218.533333,5.879097,0.131597
13114,218.55,4.889375,0.114583
13115,218.566667,5.502431,0.124514
13116,218.583333,4.969306,0.115972
13117,218.6,5.000139,0.118403
13118,218.616667,4.478889,0.109583
13119,218.633333,5.028611,0.121111
13120,218.65,4.009375,0.096389
13121,218.666667,3.890208,0.096042
13122,218.683333,3.816319,0.092917
13123,218.7,6.976875,0.146319
13124,218.716667,0.082986,0.0
13125,218.733333,3.301667,0.082639
13126,218.75,3.278542,0.080556
13127,218.766667,3.291181,0.080069
13128,218.783333,3.333681,0.084306
13129,218.8,3.225833,0.076667
13130,218.816667,2.776667,0.071389
13131,218.833333,2.791597,0.067569
13132,218.85,2.869167,0.075625
13133,218.866667,2.255764,0.056458
13134,218.883333,1.475208,0.015
13135,218.9,0.027222,0.0
13136,218.916667,0.030208,0.0
13137,218.933333,0.012222,0.0
13138,218.95,0.003264,0.0
13139,218.966667,106.811042,0.783056
13140,218.983333,0.123125,0.004236
13141,219.0,0.042014,0.000764
13142,219.016667,0.021319,0.000764
13143,219.033333,0.019444,0.000833
13144,219.05,0.016458,0.000625
13145,219.066667,0.012569,0.000417
13146,219.083333,0.007778,0.0
13147,219.1,0.002222,0.0
13148,219.116667,0.000556,0.0
13149,219.133333,0.0,0.0
13150,219.15,0.001042,0.0
13151,219.166667,0.000556,0.0
13152,219.183333,6.9e-05,0.0
13153,219.2,0.001181,0.0
13154,219.216667,0.001806,0.0
13155,219.233333,0.001319,0.0
13156,219.25,0.000139,0.0
13157,219.266667,0.000486,0.0
13158,219.283333,0.00125,0.0
13159,219.3,0.01875,0.000556
13160,219.316667,0.018333,0.000556
13161,219.333333,0.018472,0.000556
13162,219.35,0.018472,0.000486
13163,219.366667,0.017847,0.000486
13164,219.383333,0.017708,0.000417
13165,219.4,0.011806,0.000208
13166,219.416667,0.012361,0.000347
13167,219.433333,0.011111,0.000278
13168,219.45,0.014653,0.000417
13169,219.466667,0.013819,0.000417
13170,219.483333,0.015625,0.000278
13171,219.5,0.018958,0.000486
13172,219.516667,0.016042,0.000347
13173,219.533333,0.016875,0.000347
13174,219.55,0.011875,0.000278
13175,219.566667,0.018542,0.000486
13176,219.583333,0.017569,0.000486
13177,219.6,0.017153,0.000486
13178,219.616667,0.017847,0.000417
13179,219.633333,0.016042,0.000278
13180,219.65,0.0,0.0
13181,219.666667,0.019306,0.000417
13182,219.683333,0.009931,0.000208
13183,219.7,0.006944,0.000278
13184,219.716667,0.00375,6.9e-05
13185,219.733333,0.005625,0.000139
13186,219.75,0.006944,0.000278
13187,219.766667,0.009375,0.000347
13188,219.783333,0.007917,0.000278
13189,219.8,0.005347,0.000139
13190,219.816667,0.003958,0.000139
13191,219.833333,0.002292,0.0
13192,219.85,0.003958,0.000139
13193,219.866667,0.004097,0.000208
13194,219.883333,0.057569,0.001875
13195,219.9,0.008333,0.000278
13196,219.916667,0.005278,0.000208
13197,219.933333,0.008958,0.000278
13198,219.95,0.008403,0.000208
13199,219.966667,0.004375,0.000139
13200,219.983333,0.000347,0.0
13201,220.0,0.019861,0.000208
13202,220.016667,0.000417,0.0
13203,220.033333,6.9e-05,0.0
13204,220.05,0.0,0.0
13205,220.066667,0.0,0.0
13206,220.083333,149.623681,0.821667
13207,220.1,0.007569,0.0
13208,220.116667,0.223403,0.0
13209,220.133333,0.171667,0.003472
13210,220.15,0.019653,0.0
13211,220.166667,0.280764,0.0
13212,220.183333,0.047014,0.0
13213,220.2,0.075764,0.000278
13214,220.216667,0.314792,0.000347
13215,220.233333,0.071181,0.000347
13216,220.25,0.766458,0.005764
13217,220.266667,0.62375,0.007708
13218,220.283333,1.360486,0.012153
13219,220.3,1.462917,0.014097
13220,220.316667,2.670556,0.018333
13221,220.333333,2.379722,0.018403
13222,220.35,1.666181,0.012083
13223,220.366667,0.015903,0.0
13224,220.383333,0.020347,0.0
13225,220.4,1.116042,0.009375
13226,220.416667,0.932986,0.005556
13227,220.433333,0.050139,0.000139
13228,220.45,0.037153,0.0
13229,220.466667,0.019722,0.0
13230,220.483333,0.023403,0.0
13231,220.5,0.328194,0.000278
13232,220.516667,0.109861,0.000347
13233,220.533333,0.012153,0.0
13234,220.55,0.029653,0.000208
13235,220.566667,0.403958,0.000833
13236,220.583333,0.033542,0.000347
13237,220.6,0.043333,0.000139
13238,220.616667,0.043264,0.000139
13239,220.633333,0.030764,0.000208
13240,220.65,0.004653,0.0
13241,220.666667,0.004861,0.0
13242,220.683333,0.003472,0.0
13243,220.7,0.284514,0.000417
13244,220.716667,0.046458,0.0
13245,220.733333,0.011806,6.9e-05
13246,220.75,0.014444,0.000139
13247,220.766667,0.018333,0.000208
13248,220.783333,0.012153,0.000208
13249,220.8,0.015694,0.0
13250,220.816667,0.011181,0.0
13251,220.833333,0.01625,0.0
13252,220.85,0.004722,0.0
13253,220.866667,0.005069,0.0
13254,220.883333,0.004444,0.0
13255,220.9,0.003958,0.0
13256,220.916667,0.003264,0.0
13257,220.933333,0.001806,0.0
13258,220.95,0.002639,0.0
13259,220.966667,0.001736,0.0
13260,220.983333,0.003056,0.0
13261,221.0,0.031597,0.0
13262,221.016667,0.001458,0.0
13263,221.033333,0.002778,0.0
13264,221.05,0.001875,0.0
13265,221.066667,0.000972,0.0
13266,221.083333,0.001181,0.0
13267,221.1,0.001528,0.0
13268,221.116667,0.002014,0.0
13269,221.133333,0.001806,0.0
13270,221.15,0.001111,0.0
13271,221.166667,0.001042,0.0
13272,221.183333,0.004167,0.0
13273,221.2,0.002431,0.0
13274,221.216667,0.009514,0.000347
13275,221.233333,0.003125,6.9e-05
13276,221.25,0.006319,0.0
13277,221.266667,0.007431,0.0
13278,221.283333,0.005278,0.0
13279,221.3,0.021597,0.000139
13280,221.316667,0.001806,0.0
13281,221.333333,0.001181,0.0
13282,221.35,0.149861,0.0
13283,221.366667,0.003958,0.0
13284,221.383333,0.001944,0.0
13285,221.4,0.001528,0.0
13286,221.416667,0.001389,0.0
13287,221.433333,0.001181,0.0
13288,221.45,0.001319,0.0
13289,221.466667,0.0,0.0
13290,221.483333,71.519653,0.531528
13291,221.5,0.001597,0.0
13292,221.516667,0.002778,0.0
13293,221.533333,0.002292,0.0
13294,221.55,0.002917,0.0
13295,221.566667,0.000139,0.0
13296,221.583333,0.000208,0.0
13297,221.6,0.0,0.0
13298,221.616667,0.000417,0.0
13299,221.633333,0.001389,0.0
13300,221.65,0.000208,0.0
13301,221.666667,0.0,0.0
13302,221.683333,0.002014,0.0
13303,221.7,0.001875,0.0
13304,221.716667,0.001458,0.0
13305,221.733333,0.000139,0.0
13306,221.75,0.000417,0.0
13307,221.766667,0.0,0.0
13308,221.783333,0.005486,6.9e-05
13309,221.8,0.003403,0.0
13310,221.816667,0.002153,0.0
13311,221.833333,0.003333,0.0
13312,221.85,0.0,0.0
13313,221.866667,0.005556,0.000139
13314,221.883333,0.003194,0.000139
13315,221.9,0.007431,0.000139
13316,221.916667,0.007778,0.000278
13317,221.933333,0.007847,0.000139
13318,221.95,0.003056,6.9e-05
13319,221.966667,0.013333,0.000278
13320,221.983333,0.013333,0.000347
13321,222.0,0.092986,0.000347
13322,222.016667,0.005069,0.000139
13323,222.033333,0.093403,0.001181
13324,222.05,0.006042,0.0
13325,222.066667,0.007569,0.0
13326,222.083333,0.019306,0.000486
13327,222.1,0.008194,0.000139
13328,222.116667,0.008333,0.000208
13329,222.133333,0.006181,0.000139
13330,222.15,0.002222,0.0
13331,222.166667,0.000347,0.0
13332,222.183333,0.009514,0.000278
13333,222.2,6.9e-05,0.0
13334,222.216667,0.000278,0.0
13335,222.233333,0.001319,0.0
13336,222.25,0.001528,0.0
13337,222.266667,0.00125,0.0
13338,222.283333,0.001181,0.0
13339,222.3,0.001597,0.0
13340,222.316667,0.004514,0.0
13341,222.333333,0.002292,0.0
13342,222.35,1.230625,0.014583
13343,222.366667,5.862431,0.146528
13344,222.383333,0.012847,0.0
13345,222.4,7.864028,0.19375
13346,222.416667,11.023125,0.251111
13347,222.433333,14.655278,0.303264
13348,222.45,19.159931,0.315625
13349,222.466667,0.047222,0.0
13350,222.483333,0.130625,0.0
13351,222.5,14.050694,0.295625
13352,222.516667,15.173333,0.308542
13353,222.533333,26.170903,0.398681
13354,222.55,11.890486,0.192014
13355,222.566667,14.717222,0.279375
13356,222.583333,14.104028,0.277431
13357,222.6,12.772569,0.261528
13358,222.616667,11.493889,0.240208
13359,222.633333,9.786806,0.205694
13360,222.65,0.049306,0.0
13361,222.666667,11.291875,0.233333
13362,222.683333,4.336944,0.117569
13363,222.7,2.251042,0.059583
13364,222.716667,0.944583,0.024792
13365,222.733333,1.120556,0.028611
13366,222.75,0.066944,0.0
13367,222.766667,0.057222,0.0
13368,222.783333,0.050208,0.0
13369,222.8,0.037153,0.0
13370,222.816667,0.033611,0.0
13371,222.833333,0.020347,0.0
13372,222.85,0.009236,0.0
13373,222.866667,0.013056,0.0
13374,222.883333,0.005556,0.0
13375,222.9,0.002569,0.0
13376,222.916667,0.003889,0.0
13377,222.933333,0.001458,0.0
13378,222.95,0.000486,0.0
13379,222.966667,0.000347,0.0
13380,222.983333,0.000833,0.0
13381,223.0,0.688542,0.003403
13382,223.016667,3.557778,0.096667
13383,223.033333,4.462569,0.119861
13384,223.05,6.600486,0.152639
13385,223.066667,7.054514,0.167917
13386,223.083333,7.200972,0.168403
13387,223.1,7.114514,0.159167
13388,223.116667,6.661181,0.163542
13389,223.133333,5.246458,0.149167
13390,223.15,5.142917,0.129722
13391,223.166667,5.244583,0.133125
13392,223.183333,5.183611,0.129236
13393,223.2,5.333125,0.134792
13394,223.216667,4.984931,0.125694
13395,223.233333,5.014444,0.127847
13396,223.25,4.392778,0.114028
13397,223.266667,3.314375,0.107708
13398,223.283333,2.405764,0.074167
13399,223.3,1.530069,0.043958
13400,223.316667,0.584375,0.000694
